"lat","lon","year","hooks","fleet","res","reslat","reslon","pixels","hooks2"
10,-40,2019,92900,"005TW00","5*5",5,5,1,92900
10,-45,2019,15060,"005TW00","5*5",5,5,1,15060
25,-60,2019,6500,"005TW00","5*5",5,5,1,6500
25,-65,2019,9300,"005TW00","5*5",5,5,1,9300
30,-50,2019,30365,"005TW00","5*5",5,5,1,30365
30,-55,2019,141524,"005TW00","5*5",5,5,1,141524
30,-60,2019,290010,"005TW00","5*5",5,5,1,290010
30,-65,2019,71310,"005TW00","5*5",5,5,1,71310
-5,0,2019,2700,"005TW00","5*5",5,5,1,2700
-10,0,2019,50620,"005TW00","5*5",5,5,1,50620
-10,5,2019,5400,"005TW00","5*5",5,5,1,5400
-15,0,2019,30950,"005TW00","5*5",5,5,1,30950
-15,5,2019,7720,"005TW00","5*5",5,5,1,7720
-25,5,2019,12600,"005TW00","5*5",5,5,1,12600
-25,10,2019,8400,"005TW00","5*5",5,5,1,8400
-35,10,2019,86248,"005TW00","5*5",5,5,1,86248
-40,0,2019,32420,"005TW00","5*5",5,5,1,32420
-40,5,2019,70200,"005TW00","5*5",5,5,1,70200
-40,10,2019,46100,"005TW00","5*5",5,5,1,46100
-5,-5,2019,13110,"005TW00","5*5",5,5,1,13110
-5,-10,2019,58580,"005TW00","5*5",5,5,1,58580
-5,-15,2019,82720,"005TW00","5*5",5,5,1,82720
-5,-20,2019,2400,"005TW00","5*5",5,5,1,2400
-5,-25,2019,20580,"005TW00","5*5",5,5,1,20580
-10,-5,2019,104510,"005TW00","5*5",5,5,1,104510
-10,-10,2019,143290,"005TW00","5*5",5,5,1,143290
-10,-15,2019,164190,"005TW00","5*5",5,5,1,164190
-10,-20,2019,580695,"005TW00","5*5",5,5,1,580695
-10,-25,2019,160360,"005TW00","5*5",5,5,1,160360
-15,-5,2019,17700,"005TW00","5*5",5,5,1,17700
-15,-10,2019,46730,"005TW00","5*5",5,5,1,46730
-15,-15,2019,252110,"005TW00","5*5",5,5,1,252110
-20,-30,2019,27140,"005TW00","5*5",5,5,1,27140
-25,-25,2019,22800,"005TW00","5*5",5,5,1,22800
-25,-40,2019,219380,"005TW00","5*5",5,5,1,219380
-30,-40,2019,123200,"005TW00","5*5",5,5,1,123200
-35,-5,2019,3840,"005TW00","5*5",5,5,1,3840
-35,-10,2019,15360,"005TW00","5*5",5,5,1,15360
-35,-20,2019,3840,"005TW00","5*5",5,5,1,3840
-35,-35,2019,3840,"005TW00","5*5",5,5,1,3840
-35,-45,2019,67080,"005TW00","5*5",5,5,1,67080
-35,-50,2019,3000,"005TW00","5*5",5,5,1,3000
-40,-20,2019,11280,"005TW00","5*5",5,5,1,11280
-40,-50,2019,68400,"005TW00","5*5",5,5,1,68400
-40,-55,2019,39600,"005TW00","5*5",5,5,1,39600
0,-10,2019,2880,"005TW00","5*5",5,5,1,2880
0,-25,2019,7960,"005TW00","5*5",5,5,1,7960
0,-30,2019,510690,"005TW00","5*5",5,5,1,510690
0,-35,2019,109520,"005TW00","5*5",5,5,1,109520
0,-40,2019,2880,"005TW00","5*5",5,5,1,2880
5,-25,2019,21540,"005TW00","5*5",5,5,1,21540
5,-30,2019,299990,"005TW00","5*5",5,5,1,299990
5,-35,2019,149300,"005TW00","5*5",5,5,1,149300
5,-40,2019,315830,"005TW00","5*5",5,5,1,315830
5,-45,2019,87216,"005TW00","5*5",5,5,1,87216
5,-50,2019,72508,"005TW00","5*5",5,5,1,72508
5,-55,2019,7500,"005TW00","5*5",5,5,1,7500
10,-50,2019,4080,"005TW00","5*5",5,5,1,4080
10,-55,2019,17740,"005TW00","5*5",5,5,1,17740
25,-65,2019,11700,"005TW00","5*5",5,5,1,11700
25,-70,2019,13010,"005TW00","5*5",5,5,1,13010
25,-75,2019,14150,"005TW00","5*5",5,5,1,14150
30,-50,2019,2543,"005TW00","5*5",5,5,1,2543
30,-55,2019,115346,"005TW00","5*5",5,5,1,115346
30,-60,2019,139315,"005TW00","5*5",5,5,1,139315
30,-65,2019,34320,"005TW00","5*5",5,5,1,34320
30,-70,2019,23150,"005TW00","5*5",5,5,1,23150
30,-75,2019,53450,"005TW00","5*5",5,5,1,53450
35,-60,2019,13430,"005TW00","5*5",5,5,1,13430
35,-65,2019,72580,"005TW00","5*5",5,5,1,72580
-10,0,2019,106110,"005TW00","5*5",5,5,1,106110
-10,5,2019,279070,"005TW00","5*5",5,5,1,279070
-15,0,2019,18900,"005TW00","5*5",5,5,1,18900
-15,5,2019,189780,"005TW00","5*5",5,5,1,189780
-30,10,2019,129500,"005TW00","5*5",5,5,1,129500
-35,0,2019,3900,"005TW00","5*5",5,5,1,3900
-35,5,2019,51980,"005TW00","5*5",5,5,1,51980
-35,10,2019,519240,"005TW00","5*5",5,5,1,519240
-40,0,2019,38000,"005TW00","5*5",5,5,1,38000
-40,5,2019,73840,"005TW00","5*5",5,5,1,73840
-40,10,2019,76760,"005TW00","5*5",5,5,1,76760
-5,-20,2019,48090,"005TW00","5*5",5,5,1,48090
-5,-25,2019,164920,"005TW00","5*5",5,5,1,164920
-5,-30,2019,2560,"005TW00","5*5",5,5,1,2560
-10,-5,2019,7840,"005TW00","5*5",5,5,1,7840
-10,-10,2019,39200,"005TW00","5*5",5,5,1,39200
-10,-15,2019,59072,"005TW00","5*5",5,5,1,59072
-10,-20,2019,514720,"005TW00","5*5",5,5,1,514720
-10,-25,2019,472240,"005TW00","5*5",5,5,1,472240
-10,-30,2019,2700,"005TW00","5*5",5,5,1,2700
-15,-5,2019,8000,"005TW00","5*5",5,5,1,8000
-15,-10,2019,22440,"005TW00","5*5",5,5,1,22440
-15,-15,2019,167510,"005TW00","5*5",5,5,1,167510
-15,-20,2019,32320,"005TW00","5*5",5,5,1,32320
-35,-35,2019,3840,"005TW00","5*5",5,5,1,3840
-35,-40,2019,19200,"005TW00","5*5",5,5,1,19200
-35,-45,2019,71600,"005TW00","5*5",5,5,1,71600
-35,-50,2019,138480,"005TW00","5*5",5,5,1,138480
-40,-25,2019,3200,"005TW00","5*5",5,5,1,3200
-40,-35,2019,35200,"005TW00","5*5",5,5,1,35200
-40,-40,2019,10880,"005TW00","5*5",5,5,1,10880
-40,-45,2019,3200,"005TW00","5*5",5,5,1,3200
-40,-50,2019,171880,"005TW00","5*5",5,5,1,171880
-40,-55,2019,303500,"005TW00","5*5",5,5,1,303500
0,-25,2019,68760,"005TW00","5*5",5,5,1,68760
0,-30,2019,156900,"005TW00","5*5",5,5,1,156900
5,-25,2019,5000,"005TW00","5*5",5,5,1,5000
5,-30,2019,208960,"005TW00","5*5",5,5,1,208960
5,-35,2019,121420,"005TW00","5*5",5,5,1,121420
5,-40,2019,305415,"005TW00","5*5",5,5,1,305415
5,-50,2019,27832,"005TW00","5*5",5,5,1,27832
5,-55,2019,2500,"005TW00","5*5",5,5,1,2500
10,-50,2019,8360,"005TW00","5*5",5,5,1,8360
10,-55,2019,45660,"005TW00","5*5",5,5,1,45660
10,-60,2019,10000,"005TW00","5*5",5,5,1,10000
20,-60,2019,11020,"005TW00","5*5",5,5,1,11020
20,-70,2019,6760,"005TW00","5*5",5,5,1,6760
25,-55,2019,13024,"005TW00","5*5",5,5,1,13024
25,-60,2019,19712,"005TW00","5*5",5,5,1,19712
25,-65,2019,48750,"005TW00","5*5",5,5,1,48750
25,-70,2019,96970,"005TW00","5*5",5,5,1,96970
25,-75,2019,126850,"005TW00","5*5",5,5,1,126850
30,-55,2019,45147,"005TW00","5*5",5,5,1,45147
30,-60,2019,59662,"005TW00","5*5",5,5,1,59662
30,-70,2019,109010,"005TW00","5*5",5,5,1,109010
30,-75,2019,73470,"005TW00","5*5",5,5,1,73470
0,0,2019,68670,"005TW00","5*5",5,5,1,68670
-5,0,2019,145590,"005TW00","5*5",5,5,1,145590
-10,0,2019,42830,"005TW00","5*5",5,5,1,42830
-10,5,2019,371520,"005TW00","5*5",5,5,1,371520
-15,0,2019,17500,"005TW00","5*5",5,5,1,17500
-15,5,2019,108370,"005TW00","5*5",5,5,1,108370
-25,10,2019,42000,"005TW00","5*5",5,5,1,42000
-30,10,2019,178950,"005TW00","5*5",5,5,1,178950
-35,0,2019,22900,"005TW00","5*5",5,5,1,22900
-35,5,2019,30400,"005TW00","5*5",5,5,1,30400
-35,10,2019,350040,"005TW00","5*5",5,5,1,350040
-40,0,2019,290450,"005TW00","5*5",5,5,1,290450
-40,5,2019,198220,"005TW00","5*5",5,5,1,198220
-40,10,2019,60320,"005TW00","5*5",5,5,1,60320
-5,-5,2019,3840,"005TW00","5*5",5,5,1,3840
-5,-15,2019,20370,"005TW00","5*5",5,5,1,20370
-5,-20,2019,32700,"005TW00","5*5",5,5,1,32700
-5,-25,2019,9510,"005TW00","5*5",5,5,1,9510
-10,-5,2019,3840,"005TW00","5*5",5,5,1,3840
-10,-10,2019,244640,"005TW00","5*5",5,5,1,244640
-10,-15,2019,301525,"005TW00","5*5",5,5,1,301525
-10,-20,2019,405690,"005TW00","5*5",5,5,1,405690
-10,-25,2019,367410,"005TW00","5*5",5,5,1,367410
-10,-30,2019,5760,"005TW00","5*5",5,5,1,5760
-15,-10,2019,36320,"005TW00","5*5",5,5,1,36320
-15,-15,2019,131080,"005TW00","5*5",5,5,1,131080
-15,-20,2019,89490,"005TW00","5*5",5,5,1,89490
-15,-25,2019,11100,"005TW00","5*5",5,5,1,11100
-40,-5,2019,19000,"005TW00","5*5",5,5,1,19000
-40,-45,2019,98200,"005TW00","5*5",5,5,1,98200
-40,-50,2019,467480,"005TW00","5*5",5,5,1,467480
-40,-55,2019,193120,"005TW00","5*5",5,5,1,193120
-45,-50,2019,14200,"005TW00","5*5",5,5,1,14200
-45,-55,2019,2800,"005TW00","5*5",5,5,1,2800
0,-25,2019,46410,"005TW00","5*5",5,5,1,46410
0,-30,2019,8160,"005TW00","5*5",5,5,1,8160
5,-30,2019,65350,"005TW00","5*5",5,5,1,65350
5,-35,2019,28560,"005TW00","5*5",5,5,1,28560
5,-40,2019,24000,"005TW00","5*5",5,5,1,24000
15,-40,2019,3120,"005TW00","5*5",5,5,1,3120
15,-45,2019,3000,"005TW00","5*5",5,5,1,3000
15,-55,2019,5269,"005TW00","5*5",5,5,1,5269
15,-60,2019,53110,"005TW00","5*5",5,5,1,53110
20,-50,2019,102840,"005TW00","5*5",5,5,1,102840
20,-55,2019,146910,"005TW00","5*5",5,5,1,146910
20,-60,2019,77374,"005TW00","5*5",5,5,1,77374
20,-70,2019,12360,"005TW00","5*5",5,5,1,12360
25,-55,2019,185490,"005TW00","5*5",5,5,1,185490
25,-60,2019,39350,"005TW00","5*5",5,5,1,39350
25,-65,2019,106950,"005TW00","5*5",5,5,1,106950
25,-70,2019,59660,"005TW00","5*5",5,5,1,59660
25,-75,2019,28200,"005TW00","5*5",5,5,1,28200
0,0,2019,137900,"005TW00","5*5",5,5,1,137900
-5,0,2019,162860,"005TW00","5*5",5,5,1,162860
-10,0,2019,229290,"005TW00","5*5",5,5,1,229290
-10,5,2019,44160,"005TW00","5*5",5,5,1,44160
-15,0,2019,42300,"005TW00","5*5",5,5,1,42300
-30,5,2019,94580,"005TW00","5*5",5,5,1,94580
-30,10,2019,225260,"005TW00","5*5",5,5,1,225260
-35,0,2019,7480,"005TW00","5*5",5,5,1,7480
-35,5,2019,304400,"005TW00","5*5",5,5,1,304400
-35,10,2019,332018,"005TW00","5*5",5,5,1,332018
-40,5,2019,44940,"005TW00","5*5",5,5,1,44940
-40,10,2019,58640,"005TW00","5*5",5,5,1,58640
-5,-5,2019,8960,"005TW00","5*5",5,5,1,8960
-5,-10,2019,15440,"005TW00","5*5",5,5,1,15440
-5,-15,2019,19110,"005TW00","5*5",5,5,1,19110
-5,-20,2019,19200,"005TW00","5*5",5,5,1,19200
-10,-5,2019,105050,"005TW00","5*5",5,5,1,105050
-10,-10,2019,490850,"005TW00","5*5",5,5,1,490850
-10,-15,2019,312600,"005TW00","5*5",5,5,1,312600
-10,-20,2019,265670,"005TW00","5*5",5,5,1,265670
-10,-25,2019,275000,"005TW00","5*5",5,5,1,275000
-15,-5,2019,38180,"005TW00","5*5",5,5,1,38180
-15,-10,2019,7200,"005TW00","5*5",5,5,1,7200
-35,-45,2019,117100,"005TW00","5*5",5,5,1,117100
-35,-50,2019,425560,"005TW00","5*5",5,5,1,425560
-40,-45,2019,132300,"005TW00","5*5",5,5,1,132300
-40,-50,2019,11400,"005TW00","5*5",5,5,1,11400
0,-25,2019,4930,"005TW00","5*5",5,5,1,4930
10,-55,2019,5120,"005TW00","5*5",5,5,1,5120
15,-50,2019,25550,"005TW00","5*5",5,5,1,25550
15,-55,2019,77593,"005TW00","5*5",5,5,1,77593
15,-60,2019,121096,"005TW00","5*5",5,5,1,121096
20,-50,2019,80380,"005TW00","5*5",5,5,1,80380
20,-55,2019,364190,"005TW00","5*5",5,5,1,364190
20,-60,2019,238610,"005TW00","5*5",5,5,1,238610
20,-65,2019,96650,"005TW00","5*5",5,5,1,96650
25,-55,2019,119600,"005TW00","5*5",5,5,1,119600
25,-60,2019,50000,"005TW00","5*5",5,5,1,50000
0,0,2019,2550,"005TW00","5*5",5,5,1,2550
-10,0,2019,91500,"005TW00","5*5",5,5,1,91500
-15,0,2019,43100,"005TW00","5*5",5,5,1,43100
-25,5,2019,7000,"005TW00","5*5",5,5,1,7000
-30,5,2019,350320,"005TW00","5*5",5,5,1,350320
-30,10,2019,241480,"005TW00","5*5",5,5,1,241480
-35,0,2019,194320,"005TW00","5*5",5,5,1,194320
-35,5,2019,145940,"005TW00","5*5",5,5,1,145940
-35,10,2019,52912,"005TW00","5*5",5,5,1,52912
-5,-5,2019,43550,"005TW00","5*5",5,5,1,43550
-5,-10,2019,2400,"005TW00","5*5",5,5,1,2400
-5,-15,2019,10995,"005TW00","5*5",5,5,1,10995
-5,-20,2019,31050,"005TW00","5*5",5,5,1,31050
-10,-5,2019,245880,"005TW00","5*5",5,5,1,245880
-10,-10,2019,157810,"005TW00","5*5",5,5,1,157810
-10,-15,2019,90220,"005TW00","5*5",5,5,1,90220
-10,-20,2019,260350,"005TW00","5*5",5,5,1,260350
-10,-25,2019,146350,"005TW00","5*5",5,5,1,146350
-15,-5,2019,117400,"005TW00","5*5",5,5,1,117400
-15,-10,2019,152310,"005TW00","5*5",5,5,1,152310
-15,-15,2019,72900,"005TW00","5*5",5,5,1,72900
-15,-20,2019,28650,"005TW00","5*5",5,5,1,28650
-30,-40,2019,65500,"005TW00","5*5",5,5,1,65500
-30,-45,2019,375420,"005TW00","5*5",5,5,1,375420
-35,-40,2019,4300,"005TW00","5*5",5,5,1,4300
-35,-45,2019,230100,"005TW00","5*5",5,5,1,230100
-35,-50,2019,70900,"005TW00","5*5",5,5,1,70900
0,-5,2019,27764,"005TW00","5*5",5,5,1,27764
0,-15,2019,104740,"005TW00","5*5",5,5,1,104740
0,-20,2019,318025,"005TW00","5*5",5,5,1,318025
0,-25,2019,9060,"005TW00","5*5",5,5,1,9060
5,-20,2019,31840,"005TW00","5*5",5,5,1,31840
5,-25,2019,58240,"005TW00","5*5",5,5,1,58240
10,-55,2019,15847,"005TW00","5*5",5,5,1,15847
10,-60,2019,10634,"005TW00","5*5",5,5,1,10634
15,-40,2019,66200,"005TW00","5*5",5,5,1,66200
15,-45,2019,117920,"005TW00","5*5",5,5,1,117920
15,-50,2019,91940,"005TW00","5*5",5,5,1,91940
15,-55,2019,106626,"005TW00","5*5",5,5,1,106626
15,-60,2019,181880,"005TW00","5*5",5,5,1,181880
20,-35,2019,11200,"005TW00","5*5",5,5,1,11200
20,-40,2019,128400,"005TW00","5*5",5,5,1,128400
20,-45,2019,85500,"005TW00","5*5",5,5,1,85500
20,-50,2019,108600,"005TW00","5*5",5,5,1,108600
20,-55,2019,37600,"005TW00","5*5",5,5,1,37600
20,-60,2019,90550,"005TW00","5*5",5,5,1,90550
20,-65,2019,47600,"005TW00","5*5",5,5,1,47600
0,0,2019,124540,"005TW00","5*5",5,5,1,124540
-5,0,2019,103490,"005TW00","5*5",5,5,1,103490
-10,0,2019,30000,"005TW00","5*5",5,5,1,30000
-20,5,2019,15600,"005TW00","5*5",5,5,1,15600
-25,5,2019,132556,"005TW00","5*5",5,5,1,132556
-25,10,2019,10628,"005TW00","5*5",5,5,1,10628
-30,0,2019,95800,"005TW00","5*5",5,5,1,95800
-30,5,2019,214324,"005TW00","5*5",5,5,1,214324
-30,10,2019,45596,"005TW00","5*5",5,5,1,45596
-35,0,2019,287020,"005TW00","5*5",5,5,1,287020
-35,5,2019,15200,"005TW00","5*5",5,5,1,15200
-40,0,2019,3200,"005TW00","5*5",5,5,1,3200
-5,-5,2019,27930,"005TW00","5*5",5,5,1,27930
-5,-20,2019,5280,"005TW00","5*5",5,5,1,5280
-5,-25,2019,11040,"005TW00","5*5",5,5,1,11040
-5,-30,2019,24000,"005TW00","5*5",5,5,1,24000
-10,-5,2019,6340,"005TW00","5*5",5,5,1,6340
-10,-20,2019,237584,"005TW00","5*5",5,5,1,237584
-10,-25,2019,206910,"005TW00","5*5",5,5,1,206910
-30,-35,2019,166200,"005TW00","5*5",5,5,1,166200
-30,-40,2019,343158,"005TW00","5*5",5,5,1,343158
-30,-45,2019,230446,"005TW00","5*5",5,5,1,230446
-35,-5,2019,62460,"005TW00","5*5",5,5,1,62460
-35,-45,2019,34560,"005TW00","5*5",5,5,1,34560
-35,-50,2019,16200,"005TW00","5*5",5,5,1,16200
0,-5,2019,49180,"005TW00","5*5",5,5,1,49180
0,-10,2019,4160,"005TW00","5*5",5,5,1,4160
0,-15,2019,129740,"005TW00","5*5",5,5,1,129740
0,-20,2019,498480,"005TW00","5*5",5,5,1,498480
0,-25,2019,729365,"005TW00","5*5",5,5,1,729365
5,-20,2019,144310,"005TW00","5*5",5,5,1,144310
5,-25,2019,83990,"005TW00","5*5",5,5,1,83990
10,-55,2019,52278,"005TW00","5*5",5,5,1,52278
10,-60,2019,5636,"005TW00","5*5",5,5,1,5636
15,-30,2019,8400,"005TW00","5*5",5,5,1,8400
15,-35,2019,56000,"005TW00","5*5",5,5,1,56000
15,-40,2019,28800,"005TW00","5*5",5,5,1,28800
15,-45,2019,2800,"005TW00","5*5",5,5,1,2800
15,-50,2019,2800,"005TW00","5*5",5,5,1,2800
15,-55,2019,76518,"005TW00","5*5",5,5,1,76518
15,-60,2019,105557,"005TW00","5*5",5,5,1,105557
20,-35,2019,11200,"005TW00","5*5",5,5,1,11200
20,-40,2019,41900,"005TW00","5*5",5,5,1,41900
20,-55,2019,27200,"005TW00","5*5",5,5,1,27200
20,-60,2019,56800,"005TW00","5*5",5,5,1,56800
20,-65,2019,27040,"005TW00","5*5",5,5,1,27040
0,0,2019,56540,"005TW00","5*5",5,5,1,56540
-5,0,2019,29060,"005TW00","5*5",5,5,1,29060
-25,5,2019,84208,"005TW00","5*5",5,5,1,84208
-30,0,2019,227980,"005TW00","5*5",5,5,1,227980
-30,5,2019,68040,"005TW00","5*5",5,5,1,68040
-30,10,2019,8000,"005TW00","5*5",5,5,1,8000
-35,0,2019,44000,"005TW00","5*5",5,5,1,44000
-5,-5,2019,166990,"005TW00","5*5",5,5,1,166990
-5,-10,2019,27850,"005TW00","5*5",5,5,1,27850
-5,-15,2019,15640,"005TW00","5*5",5,5,1,15640
-5,-20,2019,178840,"005TW00","5*5",5,5,1,178840
-5,-25,2019,190800,"005TW00","5*5",5,5,1,190800
-5,-30,2019,61600,"005TW00","5*5",5,5,1,61600
-10,-20,2019,269040,"005TW00","5*5",5,5,1,269040
-10,-25,2019,529420,"005TW00","5*5",5,5,1,529420
-10,-30,2019,81840,"005TW00","5*5",5,5,1,81840
-25,-35,2019,42900,"005TW00","5*5",5,5,1,42900
-25,-40,2019,69284,"005TW00","5*5",5,5,1,69284
-30,-5,2019,56600,"005TW00","5*5",5,5,1,56600
-30,-20,2019,7200,"005TW00","5*5",5,5,1,7200
-30,-25,2019,82800,"005TW00","5*5",5,5,1,82800
-30,-35,2019,275900,"005TW00","5*5",5,5,1,275900
-30,-40,2019,224080,"005TW00","5*5",5,5,1,224080
-30,-45,2019,36400,"005TW00","5*5",5,5,1,36400
-35,-5,2019,48360,"005TW00","5*5",5,5,1,48360
-35,-10,2019,13880,"005TW00","5*5",5,5,1,13880
-35,-45,2019,22400,"005TW00","5*5",5,5,1,22400
0,-5,2019,109120,"005TW00","5*5",5,5,1,109120
0,-10,2019,20180,"005TW00","5*5",5,5,1,20180
0,-15,2019,175755,"005TW00","5*5",5,5,1,175755
0,-20,2019,178180,"005TW00","5*5",5,5,1,178180
0,-25,2019,241590,"005TW00","5*5",5,5,1,241590
0,-30,2019,212805,"005TW00","5*5",5,5,1,212805
5,-50,2019,8400,"005TW00","5*5",5,5,1,8400
5,-55,2019,25200,"005TW00","5*5",5,5,1,25200
10,-35,2019,10800,"005TW00","5*5",5,5,1,10800
10,-40,2019,21700,"005TW00","5*5",5,5,1,21700
10,-45,2019,20500,"005TW00","5*5",5,5,1,20500
10,-50,2019,20400,"005TW00","5*5",5,5,1,20400
10,-55,2019,118445,"005TW00","5*5",5,5,1,118445
10,-60,2019,37617,"005TW00","5*5",5,5,1,37617
15,-55,2019,16952,"005TW00","5*5",5,5,1,16952
15,-60,2019,27783,"005TW00","5*5",5,5,1,27783
0,0,2019,88820,"005TW00","5*5",5,5,1,88820
-5,0,2019,165450,"005TW00","5*5",5,5,1,165450
-5,5,2019,2720,"005TW00","5*5",5,5,1,2720
-10,0,2019,37910,"005TW00","5*5",5,5,1,37910
-10,5,2019,11830,"005TW00","5*5",5,5,1,11830
-25,0,2019,25400,"005TW00","5*5",5,5,1,25400
-25,5,2019,3800,"005TW00","5*5",5,5,1,3800
-30,0,2019,99000,"005TW00","5*5",5,5,1,99000
-30,5,2019,17380,"005TW00","5*5",5,5,1,17380
-30,10,2019,8000,"005TW00","5*5",5,5,1,8000
-5,-5,2019,362020,"005TW00","5*5",5,5,1,362020
-5,-10,2019,335890,"005TW00","5*5",5,5,1,335890
-5,-15,2019,140290,"005TW00","5*5",5,5,1,140290
-5,-20,2019,243520,"005TW00","5*5",5,5,1,243520
-5,-25,2019,43920,"005TW00","5*5",5,5,1,43920
-5,-30,2019,195900,"005TW00","5*5",5,5,1,195900
-10,-5,2019,22240,"005TW00","5*5",5,5,1,22240
-10,-10,2019,17920,"005TW00","5*5",5,5,1,17920
-10,-15,2019,2560,"005TW00","5*5",5,5,1,2560
-10,-20,2019,681570,"005TW00","5*5",5,5,1,681570
-10,-25,2019,668500,"005TW00","5*5",5,5,1,668500
-10,-30,2019,173000,"005TW00","5*5",5,5,1,173000
-10,-35,2019,18900,"005TW00","5*5",5,5,1,18900
-15,-35,2019,32500,"005TW00","5*5",5,5,1,32500
-20,-5,2019,3800,"005TW00","5*5",5,5,1,3800
-20,-35,2019,141424,"005TW00","5*5",5,5,1,141424
-25,-5,2019,15200,"005TW00","5*5",5,5,1,15200
-25,-20,2019,34900,"005TW00","5*5",5,5,1,34900
-25,-30,2019,63520,"005TW00","5*5",5,5,1,63520
-25,-35,2019,73526,"005TW00","5*5",5,5,1,73526
-25,-40,2019,80030,"005TW00","5*5",5,5,1,80030
-30,-5,2019,4160,"005TW00","5*5",5,5,1,4160
-30,-10,2019,7500,"005TW00","5*5",5,5,1,7500
-30,-15,2019,33000,"005TW00","5*5",5,5,1,33000
-30,-20,2019,25200,"005TW00","5*5",5,5,1,25200
-30,-25,2019,26100,"005TW00","5*5",5,5,1,26100
-30,-40,2019,140800,"005TW00","5*5",5,5,1,140800
-30,-45,2019,217600,"005TW00","5*5",5,5,1,217600
0,-5,2019,19350,"005TW00","5*5",5,5,1,19350
0,-10,2019,5470,"005TW00","5*5",5,5,1,5470
0,-15,2019,2880,"005TW00","5*5",5,5,1,2880
0,-25,2019,106880,"005TW00","5*5",5,5,1,106880
0,-30,2019,13440,"005TW00","5*5",5,5,1,13440
5,-50,2019,115010,"005TW00","5*5",5,5,1,115010
5,-55,2019,19470,"005TW00","5*5",5,5,1,19470
5,-60,2019,3000,"005TW00","5*5",5,5,1,3000
10,-40,2019,6800,"005TW00","5*5",5,5,1,6800
10,-45,2019,27200,"005TW00","5*5",5,5,1,27200
10,-50,2019,55850,"005TW00","5*5",5,5,1,55850
10,-55,2019,54868,"005TW00","5*5",5,5,1,54868
10,-60,2019,11028,"005TW00","5*5",5,5,1,11028
0,0,2019,27500,"005TW00","5*5",5,5,1,27500
-5,0,2019,28980,"005TW00","5*5",5,5,1,28980
-5,5,2019,10710,"005TW00","5*5",5,5,1,10710
-10,0,2019,199380,"005TW00","5*5",5,5,1,199380
-10,5,2019,162040,"005TW00","5*5",5,5,1,162040
-30,5,2019,15200,"005TW00","5*5",5,5,1,15200
-5,-5,2019,49640,"005TW00","5*5",5,5,1,49640
-5,-10,2019,77550,"005TW00","5*5",5,5,1,77550
-5,-15,2019,64700,"005TW00","5*5",5,5,1,64700
-5,-20,2019,113560,"005TW00","5*5",5,5,1,113560
-5,-25,2019,93450,"005TW00","5*5",5,5,1,93450
-5,-30,2019,82250,"005TW00","5*5",5,5,1,82250
-10,-5,2019,21300,"005TW00","5*5",5,5,1,21300
-10,-10,2019,9600,"005TW00","5*5",5,5,1,9600
-10,-15,2019,46220,"005TW00","5*5",5,5,1,46220
-10,-20,2019,1433740,"005TW00","5*5",5,5,1,1433740
-10,-25,2019,818130,"005TW00","5*5",5,5,1,818130
-10,-30,2019,56200,"005TW00","5*5",5,5,1,56200
-15,-30,2019,36540,"005TW00","5*5",5,5,1,36540
-15,-35,2019,131706,"005TW00","5*5",5,5,1,131706
-20,-5,2019,3800,"005TW00","5*5",5,5,1,3800
-20,-20,2019,23400,"005TW00","5*5",5,5,1,23400
-20,-25,2019,58400,"005TW00","5*5",5,5,1,58400
-20,-30,2019,113840,"005TW00","5*5",5,5,1,113840
-20,-35,2019,399920,"005TW00","5*5",5,5,1,399920
-20,-40,2019,44500,"005TW00","5*5",5,5,1,44500
-25,-5,2019,7600,"005TW00","5*5",5,5,1,7600
-25,-20,2019,161800,"005TW00","5*5",5,5,1,161800
-25,-25,2019,175000,"005TW00","5*5",5,5,1,175000
-25,-30,2019,104080,"005TW00","5*5",5,5,1,104080
-25,-35,2019,12400,"005TW00","5*5",5,5,1,12400
-25,-40,2019,261600,"005TW00","5*5",5,5,1,261600
-30,-35,2019,3600,"005TW00","5*5",5,5,1,3600
-30,-40,2019,17200,"005TW00","5*5",5,5,1,17200
0,-5,2019,2500,"005TW00","5*5",5,5,1,2500
5,-25,2019,8640,"005TW00","5*5",5,5,1,8640
5,-50,2019,99900,"005TW00","5*5",5,5,1,99900
5,-55,2019,64800,"005TW00","5*5",5,5,1,64800
10,-35,2019,2300,"005TW00","5*5",5,5,1,2300
10,-40,2019,28200,"005TW00","5*5",5,5,1,28200
10,-50,2019,94050,"005TW00","5*5",5,5,1,94050
10,-55,2019,152000,"005TW00","5*5",5,5,1,152000
-10,0,2019,59670,"005TW00","5*5",5,5,1,59670
-10,5,2019,18510,"005TW00","5*5",5,5,1,18510
-15,0,2019,5600,"005TW00","5*5",5,5,1,5600
-5,-10,2019,2560,"005TW00","5*5",5,5,1,2560
-5,-15,2019,191420,"005TW00","5*5",5,5,1,191420
-5,-20,2019,344580,"005TW00","5*5",5,5,1,344580
-5,-25,2019,251360,"005TW00","5*5",5,5,1,251360
-5,-30,2019,23400,"005TW00","5*5",5,5,1,23400
-10,-5,2019,305200,"005TW00","5*5",5,5,1,305200
-10,-10,2019,49660,"005TW00","5*5",5,5,1,49660
-10,-15,2019,124060,"005TW00","5*5",5,5,1,124060
-10,-20,2019,1196780,"005TW00","5*5",5,5,1,1196780
-10,-25,2019,332040,"005TW00","5*5",5,5,1,332040
